customer,ˈkʌstəmər,<ul><li>cliente</li><li>usuario</li><li>consumidor</li><li>comprador</li><li>usuaria</li><li>compradora</li><li>consumidora</li><li>de atención al cliente</li></ul>,"<img src=""22_0426.jpg"" />",[sound:22_0426.mp3],[sound:22_0426_meaning.mp3],[sound:22_0426_example.mp3],A <i>customer</i> is a person who buys something at a store.,Un <i>cliente</i> es una persona que compra algo en una tienda.,The <b>customer</b> put a few items in a bag.,El <b>cliente</b> puso algunos artículos en una bolsa.
deliver,dɪˈlɪvər,<ul><li>distribuir</li><li>entregar</li><li>dar</li><li>emitir</li><li>aportar</li><li>ofrecer</li><li>repartir</li><li>liberar</li><li>lanzar</li><li>asestar</li><li>cumplir lo prometido</li><li>proporcionar</li><li>suministrar</li><li>enviar</li><li>brindar</li><li>prestar</li><li>ejecutar</li><li>producir</li></ul>,"<img src=""22_0427.jpg"" />",[sound:22_0427.mp3],[sound:22_0427_meaning.mp3],[sound:22_0427_example.mp3],To <i>deliver</i> something is to take it from one place to another.,<i>Entregar</i> algo es llevarlo de un lugar a otro.,The man <b>delivered</b> Chinese food to my house.,El hombre <b>entregó</b> comida china en mi casa.
earn,ɜːrn,<ul><li>ganar</li><li>ganarse</li><li>cobrar</li><li>lograr</li><li>merecer</li><li>producir</li><li>devengar</li><li>merecerse</li><li>percibir</li><li>obtener</li><li>conquistar</li><li>recaudar</li></ul>,"<img src=""22_0428.jpg"" />",[sound:22_0428.mp3],[sound:22_0428_meaning.mp3],[sound:22_0428_example.mp3],To <i>earn</i> means to get money for the work you do.,<i>Ganar</i> significa obtener dinero por el trabajo que haces.,He <b>earns</b> his living as a chef in a great restaurant.,Él <b>gana</b> su vida como chef en un gran restaurante.
gate,ɡeɪt,<ul><li>puerta</li><li>entrada</li><li>portal</li><li>verja</li><li>compuerta</li><li>salida</li><li>portón<br></li><li>tranquera</li><li>barrera</li><li>cancela</li><li>portillo</li><li>puerto</li><li>pórtico</li><li>puerta de embarque</li><li>palanca de velocidades</li><li>palanca de cambios</li><li>ingreso</li><li>taquilla</li></ul>,"<img src=""22_0429.jpg"" />",[sound:22_0429.mp3],[sound:22_0429_meaning.mp3],[sound:22_0429_example.mp3],A <i>gate</i> is a type of door. Gates are usually made of metal or wood.,Un <i>portón</i> es un tipo de puerta. Los portones suelen estar hechos de metal o madera.,We want to put up a wooden <b>gate</b> around our house.,Queremos poner un <b>portón</b> de madera alrededor de nuestra casa.
include,ɪnˈkluːd,<ul><li>incluir</li><li>abarcar</li><li>incorporar</li><li>contener</li><li>adjuntar</li><li>comprender</li><li>encerrar</li><li>incardinar</li></ul>,"<img src=""22_0430.jpg"" />",[sound:22_0430.mp3],[sound:22_0430_meaning.mp3],[sound:22_0430_example.mp3],To <i>include</i> something means to have it as part of a group.,<i>Incluir</i> algo significa tenerlo como parte de un grupo.,Does this meal <b>include</b> a soft drink?,¿Esta comida <b>incluye</b> una bebida gaseosa?
manage,ˈmænɪdʒ,<ul><li>gestionar</li><li>administrar</li><li>dirigir</li><li>llevar</li><li>lograr</li><li>conseguir</li><li>dominar</li><li>manipular</li><li>arreglarse</li><li>controlar</li><li>tratar</li><li>arreglar</li><li>guiar</li><li>organizar</li><li>afrontar</li><li>preparar</li><li>abordar</li><li>gobernar</li></ul>,"<img src=""22_0431.jpg"" />",[sound:22_0431.mp3],[sound:22_0431_meaning.mp3],[sound:22_0431_example.mp3],To <i>manage</i> something means to control or be in charge of it.,<i>Manejar</i> algo significa controlarlo o estar a cargo de ello.,I had to <b>manage</b> the meeting myself.,Tuve que <b>manejar</b> la reunión yo mismo.
mystery,ˈmɪstəri,<ul><li>de misterio</li><li>misterioso</li><li>enigmática</li><li>misterio</li><li>enigma</li><li>acertijo</li><li>incógnita</li></ul>,"<img src=""22_0432.jpg"" />",[sound:22_0432.mp3],[sound:22_0432_meaning.mp3],[sound:22_0432_example.mp3],A <i>mystery</i> is something that is difficult to understand or explain.,Un <i>misterio</i> es algo que es difícil de entender o explicar.,The path on the map was a complete <b>mystery</b> to me.,El camino en el mapa era un completo <b>misterio</b> para mí.
occur,əˈkɜːr,<ul><li>ocurrir</li><li>producirse</li><li>darse</li><li>presentarse</li><li>suceder</li><li>encontrarse</li><li>existir</li><li>acontecer</li><li>hallarse</li></ul>,"<img src=""22_0433.jpg"" />",[sound:22_0433.mp3],[sound:22_0433_meaning.mp3],[sound:22_0433_example.mp3],To <i>occur</i> means to happen.,<i>O</i>currir significa suceder.,When did the thunderstorm <b>occur</b>?,¿Cuándo <b>ocurrió</b> la tormenta?
opposite,ˈɑːpəzɪt,<ul><li>contrario</li><li>opuesto</li><li>inverso</li><li>del otro lado</li><li>antagónico</li><li>antitético</li><li>contrapuesto</li><li>frente a</li><li>enfrente de</li><li>enfrente</li><li>de enfrente</li><li>revés</li><li>contrario</li><li>polo opuesto</li><li>antítesis</li></ul>,"<img src=""22_0434.jpg"" />",[sound:22_0434.mp3],[sound:22_0434_meaning.mp3],[sound:22_0434_example.mp3],"If A is the <i>opposite</i> of B, A is completely different from B.","Si A es lo <i>opuesto</i> de B, A es completamente diferente de B.",The <b>opposite</b> of black is white.,Lo <b>opuesto</b> de negro es blanco.
plate,pleɪt,<ul><li>placa</li><li>platos</li><li>plato</li><li>chapa</li><li>lámina</li><li>matrícula</li><li>plancha</li><li>bandeja</li><li>vajilla</li><li>panel</li><li>platina</li><li>platillo</li><li>dentadura postiza</li><li>chapar</li><li>recubrir</li><li>enchapar</li><li>platear</li><li>blindar</li></ul>,"<img src=""22_0435.jpg"" />",[sound:22_0435.mp3],[sound:22_0435_meaning.mp3],[sound:22_0435_example.mp3],A <i>plate</i> is a flat round thing that you put food on.,Un <i>plato</i> es un objeto redondo y plano donde pones comida.,I put my <b>plate</b> down so I could put some food on it.,Puse mi <b>plato</b> sobre la mesa para poner algo de comida.
receive,rɪˈsiːv,<ul><li>de recepción</li><li>acoger</li><li>percibir</li><li>aceptar</li><li>recibir</li><li>sufrir</li><li>captar</li><li>asumir</li><li>coger</li><li>admitir</li><li>tomar</li><li>obtener</li></ul>,"<img src=""22_0436.jpg"" />",[sound:22_0436.mp3],[sound:22_0436_meaning.mp3],[sound:22_0436_example.mp3],To <i>receive</i> something is to get it.,<i>Recibir</i> algo significa obtenerlo.,I <b>received</b> a present on my birthday.,<b>Recibí</b> un regalo en mi cumpleaños.
reward,rɪˈwɔːrd,<ul><li>recompensa</li><li>premio</li><li>compensación</li><li>retribución</li><li>gratificación</li><li>incentivo</li><li>premiar</li><li>recompensar</li><li>galardonar</li></ul>,"<img src=""22_0437.jpg"" />",[sound:22_0437.mp3],[sound:22_0437_meaning.mp3],[sound:22_0437_example.mp3],A <i>reward</i> is something given in exchange for good behavior or work.,Una <i>recompensa</i> es algo que se da a cambio de un buen comportamiento o trabajo.,He was given a <b>reward</b> for his excellent performance.,Le dieron una <b>recompensa</b> por su excelente desempeño.
set,set,<ul><li>conjunto</li><li>juego</li><li>serie</li><li>decorado</li><li>grupo</li><li>kit</li><li>equipo</li><li>establecer</li><li>fijar</li><li>ajustar</li><li>poner</li><li>configurar</li><li>montar</li><li>definir</li><li>colocar</li><li>determinar</li><li>seleccionar</li><li>señalar</li><li>componerse</li><li>establecido</li><li>puesto</li><li>asignado</li><li>obligatorio</li><li>resuelto</li></ul>,"<img src=""22_0438.jpg"" />",[sound:22_0438.mp3],[sound:22_0438_meaning.mp3],[sound:22_0438_example.mp3],To <i>set</i> something is to put it somewhere.,<i>Poner</i> algo significa colocarlo en algún lugar.,Please <b>set</b> the dice down on the table.,"Por favor, <b>coloca</b> los dados en la mesa."
steal,stiːl,<ul><li>robar</li><li>hurtar</li><li>caminar sigilosamente</li><li>escabullirse</li><li>ganga</li><li>chollo</li></ul>,"<img src=""22_0439.jpg"" />",[sound:22_0439.mp3],[sound:22_0439_meaning.mp3],[sound:22_0439_example.mp3],To <i>steal</i> is to take something that is not yours.,<i>Robar</i> es tomar algo que no te pertenece.,The men tried to <b>steal</b> money from the bank.,Los hombres intentaron <b>robar</b> dinero del banco.
thief,θiːf,<div><ul><li><a>ladrón</a><br></li><li><a></a><a>ratero</a><br></li></ul></div>,"<img src=""22_0440.jpg"" />",[sound:22_0440.mp3],[sound:22_0440_meaning.mp3],[sound:22_0440_example.mp3],A <i>thief</i> is someone who quietly takes things that do not belong to them.,Un <i>ladrón</i> es alguien que toma cosas que no le pertenecen.,A <b>thief</b> broke into our home and took my mother’s jewelry.,Un <b>ladrón</b> entró en nuestra casa y se llevó las joyas de mi madre.
advance,ədˈvæns,<ul><li>antelación</li><li>avance</li><li>anticipo</li><li>progreso</li><li>mejora</li><li>anticipación</li><li>adelanto</li><li>avanzar</li><li>adelantar</li><li>progresar</li><li>fomentar</li><li>prestar</li><li>proponer</li><li>presentar</li><li>expresar</li><li>promover</li><li>anticipado<br></li><li>previa</li></ul>,"<img src=""23_0441.jpg"" />",[sound:23_0441.mp3],[sound:23_0441_meaning.mp3],[sound:23_0441_example.mp3],To <i>advance</i> is to go forward.,<i>Avanzar</i> significa ir hacia adelante.,He <b>advanced</b> across the bridge slowly.,Él <b>avanzó</b> lentamente por el puente.
athlete,ˈæθliːt,<ul><li><a>atleta<br></a></li><li><a>deportista</a><br></li></ul>,"<img src=""23_0442.jpg"" />",[sound:23_0442.mp3],[sound:23_0442_meaning.mp3],[sound:23_0442_example.mp3],An <i>athlete</i> is a person who plays sports.,Un <i>atleta</i> es una persona que practica deportes.,Some <b>athletes</b> can play many sports very well.,Algunos <b>atletas</b> pueden practicar muchos deportes muy bien.
average,ˈævərɪdʒ,<ul><li>promedio</li><li>media</li><li>cociente</li><li>medio</li><li>normal</li><li>regular</li><li>mediocre</li><li>situarse en una media</li></ul>,"<img src=""23_0443.jpg"" />",[sound:23_0443.mp3],[sound:23_0443_meaning.mp3],[sound:23_0443_example.mp3],"If something is <i>average</i>, it is at a normal level.","Si algo es <i>promedio</i>, está en un nivel normal.",I’m not rich or poor; I’m <b>average</b>.,No soy rico ni pobre; soy <b>promedio</b>.
behavior,bihéivjər,<ul><li>comportamiento</li><li>conducta</li><li>funcionamiento</li><li>actitud</li><li>actuación</li><li>proceder</li></ul>,"<img src=""23_0444.jpg"" />",[sound:23_0444.mp3],[sound:23_0444_meaning.mp3],[sound:23_0444_example.mp3],Your <i>behavior</i> is the way you act.,Tu <i>comportamiento</i> es la forma en que actúas.,Their <b>behavior</b> was good this semester. They didn’t cause trouble.,Su <b>comportamiento</b> fue bueno este semestre. No causaron problemas.
behind,bɪˈhaɪnd,<ul><li><a>rezagado</a><br></li><li><a></a><a>detrás</a><br></li><li><a></a><a></a><a>atrás</a><br></li><li><a></a><a></a><a>por detrás</a><br></li><li><a></a><a></a><a>tras</a><br></li><li><a></a><a></a><a>con</a><br></li><li><a></a><a>trasero</a><br></li></ul>,"<img src=""23_0445.jpg"" />",[sound:23_0445.mp3],[sound:23_0445_meaning.mp3],[sound:23_0445_example.mp3],<i>Behind</i> means to be at the back of something.,<i>Detrás</i> significa estar en la parte trasera de algo.,The little girl was hiding <b>behind</b> a tree.,La niña pequeña estaba escondida <b>detrás</b> de un árbol.
course,kɔːrs,<ul><li>curso</li><li>campo</li><li>transcurso</li><li>rumbo</li><li>plato</li><li>pista</li><li>clase</li><li>recorrido</li><li>cursillo</li><li>línea</li><li>asignatura</li><li>carrera</li><li>ciclo</li><li>camino</li><li>trayectoria</li><li>dirección</li><li>vía</li><li>órbita</li><li>caer</li><li>recorrer</li><li>invadir</li><li>perseguir</li><li>atravesar</li><li>cazar</li></ul>,"<img src=""23_0446.jpg"" />",[sound:23_0446.mp3],[sound:23_0446_meaning.mp3],[sound:23_0446_example.mp3],A <i>course</i> is a class in school.,Un <i>curso</i> es una clase en la escuela.,I took a P.E. <b>course</b> in school this year.,Tomé un <b>curso</b> de educación física en la escuela este año.
lower,lóuər,<ul><li>inferior</li><li>menor</li><li>más bajo</li><li>bajar</li><li>disminuir</li><li>inferiormente</li><li>reducir</li><li>rebajar</li><li>atenuar</li></ul>,"<img src=""23_0447.jpg"" />",[sound:23_0447.mp3],[sound:23_0447_meaning.mp3],[sound:23_0447_example.mp3],To <i>lower</i> something is to make it go down.,<i>Bajar</i> algo significa hacer que disminuya.,The chart shows how his production has <b>lowered</b> over the year.,El gráfico muestra cómo su producción ha <b>disminuido</b> a lo largo del año.
match,mætʃ,<ul><li>partido</li><li>coincidencia</li><li>combate</li><li>pareja</li><li>cerilla</li><li>juego</li><li>fósforo</li><li>combinación</li><li>emparejar</li><li>coincidir</li><li>igualar</li><li>corresponder</li><li>concordar</li><li>ajustar</li><li>proporcionar</li><li>hacer juego</li><li>combinar</li><li>encajar</li></ul>,"<img src=""23_0448.jpg"" />",[sound:23_0448.mp3],[sound:23_0448_meaning.mp3],[sound:23_0448_example.mp3],To <i>match</i> is to be the same or similar.,<i>Igualar</i> significa ser lo mismo o similar.,The two shoes <b>matched</b>. They looked the same.,Los dos zapatos <b>coincidían</b>. Se veían iguales.
member,ˈmembər,<ul><li>miembro</li><li>socio</li><li>usuario</li><li>afiliado</li><li>asociada</li><li>afiliada</li><li>asociado</li><li>socia</li><li>colegiado</li><li>extremidad</li><li>colegiada</li></ul>,"<img src=""23_0449.jpg"" />",[sound:23_0449.mp3],[sound:23_0449_meaning.mp3],[sound:23_0449_example.mp3],A <i>member</i> is a person who is part of a group.,Un <i>miembro</i> es una persona que forma parte de un grupo.,Julie is the newest <b>member</b> of our team.,Julie es la nueva <b>miembro</b> de nuestro equipo.
mental,ˈmentl,<ul><li><a>mental</a></li><li>psíquico</li><li>intelectual</li><li>espiritual</li><li>locos</li><li>alocado</li><li>lunático</li><li>loco</li><li>chiflado</li><li>locas</li></ul>,"<img src=""23_0450.jpg"" />",[sound:23_0450.mp3],[sound:23_0450_meaning.mp3],[sound:23_0450_example.mp3],"If something is <i>mental</i>, it has to do with your mind.","Si algo es <i>mental</i>, tiene que ver con tu mente.",I made a <b>mental</b> picture of the room.,Hice una imagen <b>mental</b> de la habitación.
passenger,ˈpæsɪndʒər,<ul><li>pasajero</li><li>pasajera</li><li>ocupante</li><li>copiloto</li><li>viajero</li></ul>,"<img src=""23_0451.jpg"" />",[sound:23_0451.mp3],[sound:23_0451_meaning.mp3],[sound:23_0451_example.mp3],"A <i>passenger</i> is a person who rides in a car, train, or airplane.","Un <i>pasajero</i> es una persona que viaja en un automóvil, tren o avión.",One <b>passenger</b> was standing near the subway train.,Un <b>pasajero</b> estaba de pie cerca del tren subterráneo.
personality,ˌpɜːrsəˈnæləti,<ul><li>personalidad</li><li>personaje</li><li>carácter</li><li>figura</li><li>individualidad</li><li>forma de ser</li><li>naturaleza</li><li>manera de ser</li><li>identidad</li><li>celebridad</li></ul>,"<img src=""23_0452.jpg"" />",[sound:23_0452.mp3],[sound:23_0452_meaning.mp3],[sound:23_0452_example.mp3],Your <i>personality</i> is what you are like and how you behave.,Tu <i>personalidad</i> es cómo eres y cómo te comportas.,John has a bad <b>personality</b>.,John tiene una mala <b>personalidad</b>.
poem,ˈpəʊəm,<ul><li><a>poema</a></li><li><a>poesía</a></li></ul>,"<img src=""23_0453.jpg"" />",[sound:23_0453.mp3],[sound:23_0453_meaning.mp3],[sound:23_0453_example.mp3],A <i>poem</i> is a short kind of writing.,Un <i>poema</i> es un tipo de escritura corta.,William Shakespeare wrote many <b>poems</b>.,William Shakespeare escribió muchos <b>poemas</b>.
pole,pəʊl,<ul><li><a>polaco</a><br></li><li><a></a><a>polo</a><br></li><li><a></a><a></a><a>poste</a><br></li><li><a></a><a></a><a>mástil</a><br></li><li><a></a><a></a><a>palo</a><br></li><li><a></a><a></a><a>pértiga</a><br></li><li><a></a><a></a><a>asta</a><br></li><li><a></a><a></a><a>vara</a><br></li><li><a></a><a></a><a>percha</a><br></li><li><a></a><a></a><a>varal</a><br></li></ul>,"<img src=""23_0454.jpg"" />",[sound:23_0454.mp3],[sound:23_0454_meaning.mp3],[sound:23_0454_example.mp3],A <i>pole</i> is a long thin stick made of wood or metal that supports things.,Un <i>poste</i> es un palo largo y delgado hecho de madera o metal que sostiene cosas.,The flag was hanging from the flag <b>pole</b>.,La bandera estaba colgada del <b>poste</b> de la bandera.
remove,rɪˈmuːv,<ul><li>eliminar</li><li>quitar</li><li>remover</li><li>extirpar</li><li>destituir</li><li>sacar</li><li>extraer</li><li>suprimir</li><li>borrar</li><li>quitarse</li><li>sacarse</li><li>disipar</li><li>llevarse</li><li>tachar</li><li>alejar</li><li>desmontar</li></ul>,"<img src=""23_0455.jpg"" />",[sound:23_0455.mp3],[sound:23_0455_meaning.mp3],[sound:23_0455_example.mp3],To <i>remove</i> something is to take it away.,<i>Eliminar</i> algo significa quitarlo.,I <b>removed</b> the nail from the board.,<b>Quité</b> el clavo de la tabla.
safety,ˈseɪfti,<ul><li>seguridad</li><li>protección</li><li>inocuidad</li><li>prudencia</li></ul>,"<img src=""23_0456.jpg"" />",[sound:23_0456.mp3],[sound:23_0456_meaning.mp3],[sound:23_0456_example.mp3],<i>Safety</i> means the condition of being safe and free from danger.,<i>Seguridad</i> significa la condición de estar a salvo y libre de peligro.,"For his own <b>safety</b>, he was placed in a car seat.","Por su propia <b>seguridad</b>, lo colocaron en un asiento para automóvil."
shoot,ʃuːt,<ul><li>disparar</li><li>grabar</li><li>fusilar</li><li>cazar</li><li>tirar</li><li>rodar</li><li>tomar</li><li>pegar un tiro</li><li>rodaje</li><li>brote</li><li>tallo</li><li>rama</li><li>filmar</li><li>fotografiar</li><li>lanzar</li></ul>,"<img src=""23_0457.jpg"" />",[sound:23_0457.mp3],[sound:23_0457_meaning.mp3],[sound:23_0457_example.mp3],To <i>shoot</i> is to fire something like a bullet at someone or something.,<i>Disparar</i> significa lanzar algo como una bala a alguien o algo.,The hunter raised his gun to <b>shoot</b> at the target.,El cazador levantó su arma para <b>disparar</b> al objetivo.
sound,saʊnd,<ul><li>sonido</li><li>ruido</li><li>audio</li><li>de sonido</li><li>sólido</li><li>sano</li><li>firme</li><li>profundo</li><li>bueno</li><li>sonoro</li><li>acústica</li><li>sensato</li><li>adecuado</li><li>responsable</li><li>saludable</li><li>válido</li><li>idóneo</li><li>acertado</li><li>prudente</li><li>sonar</li><li>parecer</li><li>tocar</li><li>sondear</li><li>auscultar</li></ul>,"<img src=""23_0458.jpg"" />",[sound:23_0458.mp3],[sound:23_0458_meaning.mp3],[sound:23_0458_example.mp3],To <i>sound</i> means to make a noise.,<i>Sonar</i> significa hacer un ruido.,The alarm clock <b>sounded</b> and woke us all up.,El despertador <b>sonó</b> y nos despertó a todos.
swim,swɪm,<ul><li>nadar</li><li>bañarse</li><li>dar vueltas</li><li>baño</li><li>chapuzón</li><li>nado</li></ul>,"<img src=""23_0459.jpg"" />",[sound:23_0459.mp3],[sound:23_0459_meaning.mp3],[sound:23_0459_example.mp3],To <i>swim</i> is to move through water.,<i>Nadar</i> significa moverse a través del agua.,I love to <b>swim</b> in the ocean.,Me encanta <b>nadar</b> en el océano.
web,web,<ul><li>web</li><li>red</li><li>telaraña</li><li>entramado</li><li>tela de araña</li></ul>,"<img src=""23_0460.jpg"" />",[sound:23_0460.mp3],[sound:23_0460_meaning.mp3],[sound:23_0460_example.mp3],A <i>web</i> is a home made by a spider.,Una <i>telaraña</i> es una casa hecha por una araña.,Mom cleaned the spider <b>webs</b> out of the garage.,Mamá limpió las <b>telarañas</b> del garaje.
block,blɑːk,<ul><li>bloque</li><li>bloqueo</li><li>manzana</li><li>taco</li><li>trozo</li><li>serie</li><li>tajo</li><li>molde</li><li>soporte</li><li>bloc</li><li>obstáculo</li><li>bloquear</li><li>impedir</li><li>obstruir</li><li>obstaculizar</li><li>sancionar</li><li>parar</li><li>congelar</li></ul>,"<img src=""24_0461.jpg"" />",[sound:24_0461.mp3],[sound:24_0461_meaning.mp3],[sound:24_0461_example.mp3],"A <i>block</i> is a solid piece of wood, stone, or ice.","Un <i>bloque</i> es una pieza sólida de madera, piedra o hielo.",I saw a <b>block</b> of ice on the floor.,Vi un <b>bloque</b> de hielo en el suelo.
bury,ˈberi,<ul><li>enterrar</li><li>inhumar</li><li>sepultar</li><li>echar</li><li>esconder</li></ul>,"<img src=""24_0462.jpg"" />",[sound:24_0462.mp3],[sound:24_0462_meaning.mp3],[sound:24_0462_example.mp3],"When you <i>bury</i> something, you put it under the ground or under a lot of other things.","Cuando <i>entierras</i> algo, lo pones bajo tierra o debajo de muchas otras cosas.",My father was <b>buried</b> in his hometown when he died.,Mi padre fue <b>enterrado</b> en su ciudad natal cuando murió.
cheer,tʃɪr,<ul><li>alegría</li><li>vítor</li><li>grito de entusiasmo</li><li>aclamación</li><li>viva</li><li>regocijo</li><li>hurra</li><li>ovación</li><li>animar</li><li>vitorear</li><li>aclamar</li><li>alegrar</li><li>brindar</li><li>dar vivas</li><li>celebrar</li><li>lanzar vítores</li><li>ser animadora</li><li>ser porrista</li></ul>,"<img src=""24_0463.jpg"" />",[sound:24_0463.mp3],[sound:24_0463_meaning.mp3],[sound:24_0463_example.mp3],To <i>cheer</i> is to give a loud shout of approval or encouragement.,<i>Animar</i> significa dar un grito fuerte de aprobación o aliento.,The crowd all <b>cheered</b> when the home team won.,La multitud <b>animó</b> cuando el equipo local ganó.
complex,kəmˈpleks,<ul><li>complejo</li><li>complejas</li><li>complicado</li><li>engorroso</li><li>intrincado</li><li>difícil</li><li>arduo</li><li>enredado</li><li>enmarañado</li><li>peliagudo</li><li>enrevesado</li><li>complejo</li><li>conjunto</li><li>compuesto</li><li>red</li></ul>,"<img src=""24_0464.jpg"" />",[sound:24_0464.mp3],[sound:24_0464_meaning.mp3],[sound:24_0464_example.mp3],"If something is <i>complex</i>, it has many small parts. It is hard to understand.","Si algo es <i>complejo</i>, tiene muchas partes pequeñas. Es difícil de entender.",A jigsaw puzzle can be <b>complex</b> because it has so many pieces.,Un rompecabezas puede ser <b>complejo</b> porque tiene muchas piezas.
critic,ˈkrɪtɪk,<ul><li>crítico</li><li>crítica</li><li>recensor</li><li>detractora</li><li>detractor</li></ul>,"<img src=""24_0465.jpg"" />",[sound:24_0465.mp3],[sound:24_0465_meaning.mp3],[sound:24_0465_example.mp3],"A <i>critic</i> is someone who gives opinions about movies, books, plays, etc.","Un <i>crítico</i> es alguien que da opiniones sobre películas, libros, obras, etc.",The wine <b>critic</b> tasted the wine so he could give his opinion.,El <b>crítico</b> de vinos probó el vino para poder dar su opinión.
direction,daɪˈrekʃn,<ul><li>dirección</li><li>sentido</li><li>orientación</li><li>indicación</li><li>administración</li><li>rumbo</li><li>instrucción</li><li>tendencia</li><li>línea</li><li>vía</li><li>realización</li><li>órdenes</li><li>curso</li><li>orden</li><li>eje</li><li>gerencia</li><li>mando</li></ul>,"<img src=""24_0466.jpg"" />",[sound:24_0466.mp3],[sound:24_0466_meaning.mp3],[sound:24_0466_example.mp3],A <i>direction</i> is the way to go.,Una <i>dirección</i> es el camino a seguir.,"Go in this <b>direction</b> for 10 minutes, and you will get to the river.","Ve en esta <b>dirección</b> durante 10 minutos, y llegarás al río."
event,ɪˈvent,<ul><li>evento</li><li>acontecimiento</li><li>hecho</li><li>caso</li><li>acto</li><li>suceso</li><li>prueba</li><li>ocasión</li><li>incidente</li><li>certamen</li><li>encuentro</li><li>asunto</li></ul>,"<img src=""24_0467.jpg"" />",[sound:24_0467.mp3],[sound:24_0467_meaning.mp3],[sound:24_0467_example.mp3],"An <i>event</i> is something that happens, especially something important.","Un <i>evento</i> es algo que sucede, especialmente algo importante.",Finishing high school was a major <b>event</b> in his life.,Terminar la escuela secundaria fue un gran <b>evento</b> en su vida.
exercise,ˈeksərsaɪz,<ul><li>ejercicio</li><li>actividad</li><li>práctica</li><li>esfuerzo</li><li>tarea</li><li>labor</li><li>maniobras</li><li>ejercer</li><li>ejercitar</li><li>hacer ejercici</li><li>profesar</li><li>emplear</li><li>entrenar</li><li>ejercitarse</li><li>aplicar</li><li>practicar</li><li>desempeñar</li><li>hacer uso de</li></ul>,"<img src=""24_0468.jpg"" />",[sound:24_0468.mp3],[sound:24_0468_meaning.mp3],[sound:24_0468_example.mp3],To <i>exercise</i> is to run or play sports so that you can be healthy.,Hacer <i>ejercicio</i> es correr o practicar deportes para estar saludable.,You should <b>exercise</b> every day.,Debes <b>hacer ejercicio</b> todos los días.
friendship,ˈfrendʃɪp,<ul><li><a>amistad</a></li><li><a>compañerismo</a></li></ul>,"<img src=""24_0469.jpg"" />",[sound:24_0469.mp3],[sound:24_0469_meaning.mp3],[sound:24_0469_example.mp3],<i>Friendship</i> is the relationship between people who are friends.,La <i>amistad</i> es la relación entre personas que son amigas.,Michael and Lisa have a very strong <b>friendship</b> with each other.,Michael y Lisa tienen una <b>amistad</b> muy fuerte entre ellos.
guide,ɡaɪd,<ul><li>guía</li><li>manual</li><li>modelo</li><li>consejero</li><li>ejemplo</li><li>referencia</li><li>indicador</li><li>orientar</li><li>guiar</li><li>gobernar</li><li>dirigir</li><li>conducir</li></ul>,"<img src=""24_0470.jpg"" />",[sound:24_0470.mp3],[sound:24_0470_meaning.mp3],[sound:24_0470_example.mp3],A <i>guide</i> is someone who shows you where to go.,Un <i>guía</i> es alguien que te muestra dónde ir.,We followed a <b>guide</b> at the park.,Seguimos a un <b>guía</b> en el parque.
lack,læk,<ul><li>falta</li><li>carencia</li><li>ausencia</li><li>deficiencia</li><li>escasez</li><li>inexistencia</li><li>insuficiencia</li><li>mengua</li><li>carecer</li></ul>,"<img src=""24_0471.jpg"" />",[sound:24_0471.mp3],[sound:24_0471_meaning.mp3],[sound:24_0471_example.mp3],"If there is a <i>lack</i> of something, there is not enough of it.","Si hay una <i>falta</i> de algo, no hay suficiente de ello.",His only problem is a <b>lack</b> of money.,Su único problema es la <b>falta</b> de dinero.
perform,pərˈfɔːrm,<ul><li>realizar</li><li>hacer</li><li>actuar</li><li>desempeñar</li><li>tocar</li><li>funcionar</li><li>interpretar</li><li>cantar</li><li>llevar a cabo</li><li>ejecutar</li><li>cumplir</li><li>rendir</li><li>responder</li><li>efectuar</li><li>ejercer</li><li>desarrollar</li><li>emprender</li><li>acometer</li></ul>,"<img src=""24_0472.jpg"" />",[sound:24_0472.mp3],[sound:24_0472_meaning.mp3],[sound:24_0472_example.mp3],To <i>perform</i> is to do something in front of people who watch.,<i>Actuar</i> significa hacer algo frente a personas que miran.,He will <b>perform</b> a song for the class.,Él <b>interpretará</b> una canción para la clase.
pressure,ˈpreʃər,<ul><li>presión</li><li>tensión</li><li>fuerza</li><li>empuje</li><li>instancia</li><li>insistencia</li><li>presionar</li><li>instar</li><li>obligar</li></ul>,"<img src=""24_0473.jpg"" />",[sound:24_0473.mp3],[sound:24_0473_meaning.mp3],[sound:24_0473_example.mp3],<i>Pressure</i> is what you apply to make someone do something.,La <i>presión</i> es lo que aplicas para hacer que alguien haga algo.,They put <b>pressure</b> on him to change his mind.,Le pusieron <b>presión</b> para que cambiara de opinión.
probably,ˈprɑːbəbli,<ul><li><a>probablemente</a></li><li><a>posiblemente</a></li></ul>,"<img src=""24_0474.jpg"" />",[sound:24_0474.mp3],[sound:24_0474_meaning.mp3],[sound:24_0474_example.mp3],"If something will <i>probably</i> happen, it is likely to happen.","Si algo <i>probablemente</i> sucederá, es probable que suceda.",You will <b>probably</b> get a good grade if you study for the test.,<b>Probablemente</b> obtendrás una buena calificación si estudias para el examen.
